color,director_name,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,genres,actor_1_name,movie_title,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,plot_keywords,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,John Whitesell,71,93,14,728,Jorge Garcia,2000,35092918,Comedy|Family,Matthew Broderick,Deck the Halls ,15740,5468,Alia Shawkat,0,christmas|december|holiday|massachusetts|neighbor,http://www.imdb.com/title/tt0790604/?ref_=fn_tt_tt_1,110,English,USA,PG,,2006,1000,4.9,1.85,1000
Color,John Whitesell,71,93,14,728,Jorge Garcia,2000,35092918,Comedy|Family,Matthew Broderick,Deck the Halls ,15740,5468,Alia Shawkat,0,christmas|december|holiday|massachusetts|neighbor,http://www.imdb.com/title/tt0790604/?ref_=fn_tt_tt_1,110,English,USA,PG,,2006,1000,4.9,1.85,1000
Color,John Waters,90,87,0,503,Melanie Griffith,975,1276984,Comedy|Crime|Thriller,Alicia Witt,Cecil B. DeMented ,11403,3059,Kevin Nealon,2,actress|drive in|female protagonist|movie star|woman shot in the forehead,http://www.imdb.com/title/tt0173716/?ref_=fn_tt_tt_1,150,English,France,R,10000000,2000,537,6.2,1.85,795
Color,John Waters,90,87,0,503,Melanie Griffith,975,1276984,Comedy|Crime|Thriller,Alicia Witt,Cecil B. DeMented ,11403,3059,Kevin Nealon,2,actress|drive in|female protagonist|movie star|woman shot in the forehead,http://www.imdb.com/title/tt0173716/?ref_=fn_tt_tt_1,150,English,France,R,10000000,2000,537,6.2,1.85,795
Color,Juan José Campanella,82,106,195,0,Diego Ramos,20,,Adventure|Animation|Family|Sport,Pablo Rago,Underdogs ,6920,30,Gabriel Almirón,4,funfair|luna park|table football|toy comes to life|wig,http://www.imdb.com/title/tt1634003/?ref_=fn_tt_tt_1,22,Spanish,Spain,PG,22000000,2013,10,6.7,2.35,0
Color,Kar-Wai Wong,192,95,0,20,Norah Jones,20000,866778,Drama|Romance,Natalie Portman,My Blueberry Nights ,44208,20364,Adriane Lenox,3,blueberry pie|diner|nevada|new york city|pie,http://www.imdb.com/title/tt0765120/?ref_=fn_tt_tt_1,117,English,Hong Kong,PG-13,10000000,2007,329,6.7,2.35,0
Color,Kar-Wai Wong,192,95,0,20,Norah Jones,20000,866778,Drama|Romance,Natalie Portman,My Blueberry Nights ,44208,20364,Adriane Lenox,3,blueberry pie|diner|nevada|new york city|pie,http://www.imdb.com/title/tt0765120/?ref_=fn_tt_tt_1,117,English,Hong Kong,PG-13,10000000,2007,329,6.7,2.35,0
Color,Ken Kwapis,125,107,42,171,Tim Blake Nelson,875,20113965,Biography|Drama|Romance,Ted Danson,Big Miracle ,15231,1702,Andrew Daly,3,arctic circle|reporter|small town|volunteer|whale,http://www.imdb.com/title/tt1430615/?ref_=fn_tt_tt_1,66,English,USA,PG,40000000,2012,596,6.5,2.35,0
Color,Ken Kwapis,125,107,42,171,Tim Blake Nelson,875,20113965,Biography|Drama|Romance,Ted Danson,Big Miracle ,15231,1702,Andrew Daly,3,arctic circle|reporter|small town|volunteer|whale,http://www.imdb.com/title/tt1430615/?ref_=fn_tt_tt_1,66,English,USA,PG,40000000,2012,596,6.5,2.35,0
Color,Kevin Reynolds,67,155,58,720,Morgan Freeman,25000,165500000,Action|Adventure|Drama|Romance,Alan Rickman,Robin Hood: Prince of Thieves ,145257,38518,Michael Wincott,0,balladeer|crusades|england|king|modern minstrel,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,322,English,USA,PG-13,48000000,1991,11000,6.9,1.85,0
Color,Kevin Reynolds,67,155,58,720,Morgan Freeman,25000,165500000,Action|Adventure|Drama|Romance,Alan Rickman,Robin Hood: Prince of Thieves ,145257,38518,Michael Wincott,0,balladeer|crusades|england|king|modern minstrel,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,322,English,USA,PG-13,48000000,1991,11000,6.9,1.85,0
Color,Kevin Reynolds,67,155,58,720,Morgan Freeman,25000,165500000,Action|Adventure|Drama|Romance,Alan Rickman,Robin Hood: Prince of Thieves ,145257,38518,Michael Wincott,0,balladeer|crusades|england|king|modern minstrel,http://www.imdb.com/title/tt0102798/?ref_=fn_tt_tt_1,322,English,USA,PG-13,48000000,1991,11000,6.9,1.85,0
Color,Lana Wachowski,313,136,0,99,Marcus Chong,18000,171383253,Action|Sci-Fi,Keanu Reeves,The Matrix ,1217752,18563,Gloria Foster,3,artificial reality|computer|matrix|questioning reality|simulated reality,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,3646,English,USA,R,63000000,1999,145,8.7,2.35,25000
Color,Lana Wachowski,313,136,0,99,Marcus Chong,18000,171383253,Action|Sci-Fi,Keanu Reeves,The Matrix ,1217752,18563,Gloria Foster,3,artificial reality|computer|matrix|questioning reality|simulated reality,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,3646,English,USA,R,63000000,1999,145,8.7,2.35,25000
Color,Lana Wachowski,313,136,0,99,Marcus Chong,18000,171383253,Action|Sci-Fi,Keanu Reeves,The Matrix ,1217752,18563,Gloria Foster,3,artificial reality|computer|matrix|questioning reality|simulated reality,http://www.imdb.com/title/tt0133093/?ref_=fn_tt_tt_1,3646,English,USA,R,63000000,1999,145,8.7,2.35,25000
Color,Laurent Tirard,78,120,2,80,Ludivine Sagnier,809,634277,Comedy|History,Romain Duris,Molière ,5166,1651,Fabrice Luchini,1,deathbed|play|playwright|prison|theater,http://www.imdb.com/title/tt0796335/?ref_=fn_tt_tt_1,27,French,France,PG-13,16000000,2007,521,7.3,2.35,815
Color,Lawrence Kasdan,175,136,759,354,Michael O'Neill,11000,33685268,Drama|Horror|Sci-Fi|Thriller,Morgan Freeman,Dreamcatcher ,75573,12194,Reece Thompson,1,alien|friend|maine|military|woods,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,662,English,USA,R,68000000,2003,599,5.5,2.35,4000
Color,Lawrence Kasdan,175,136,759,354,Michael O'Neill,11000,33685268,Drama|Horror|Sci-Fi|Thriller,Morgan Freeman,Dreamcatcher ,75573,12194,Reece Thompson,1,alien|friend|maine|military|woods,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,662,English,USA,R,68000000,2003,599,5.5,2.35,4000
Color,Lawrence Kasdan,175,136,759,354,Michael O'Neill,11000,33685268,Drama|Horror|Sci-Fi|Thriller,Morgan Freeman,Dreamcatcher ,75573,12194,Reece Thompson,1,alien|friend|maine|military|woods,http://www.imdb.com/title/tt0285531/?ref_=fn_tt_tt_1,662,English,USA,R,68000000,2003,599,5.5,2.35,4000
Color,Lars von Trier,177,140,3000,322,Udo Kier,963,4157491,Crime|Drama|Musical,Catherine Deneuve,Dancer in the Dark ,79330,2894,Björk,0,ends with quotation|execution|factory|women's prison|year 1964,http://www.imdb.com/title/tt0168629/?ref_=fn_tt_tt_1,690,English,Denmark,R,12800000,2000,595,8.0,2.35,0
Color,Lars von Trier,177,140,3000,322,Udo Kier,963,4157491,Crime|Drama|Musical,Catherine Deneuve,Dancer in the Dark ,79330,2894,Björk,0,ends with quotation|execution|factory|women's prison|year 1964,http://www.imdb.com/title/tt0168629/?ref_=fn_tt_tt_1,690,English,Denmark,R,12800000,2000,595,8.0,2.35,0
Color,Lee Daniels,304,132,304,898,David Oyelowo,15000,116631310,Biography|Drama,Alex Pettyfer,Lee Daniels' The Butler ,87665,20035,Vanessa Redgrave,0,butler|civil rights|hotel|president|white house,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1,323,English,USA,PG-13,30000000,2013,1000,7.2,1.85,41000
Color,Lee Daniels,304,132,304,898,David Oyelowo,15000,116631310,Biography|Drama,Alex Pettyfer,Lee Daniels' The Butler ,87665,20035,Vanessa Redgrave,0,butler|civil rights|hotel|president|white house,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1,323,English,USA,PG-13,30000000,2013,1000,7.2,1.85,41000
Color,Lee Daniels,304,132,304,898,David Oyelowo,15000,116631310,Biography|Drama,Alex Pettyfer,Lee Daniels' The Butler ,87665,20035,Vanessa Redgrave,0,butler|civil rights|hotel|president|white house,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1,323,English,USA,PG-13,30000000,2013,1000,7.2,1.85,41000
Color,Luca Guadagnino,181,120,64,72,Waris Ahluwalia,144,5004648,Drama|Romance,Flavio Parenti,I Am Love ,14031,474,Alba Rohrwacher,1,chef|friend|italy|restaurant|russian,http://www.imdb.com/title/tt1226236/?ref_=fn_tt_tt_1,114,Italian,Italy,R,10000000,2009,110,7.0,1.85,0
Color,Luca Guadagnino,181,120,64,72,Waris Ahluwalia,144,5004648,Drama|Romance,Flavio Parenti,I Am Love ,14031,474,Alba Rohrwacher,1,chef|friend|italy|restaurant|russian,http://www.imdb.com/title/tt1226236/?ref_=fn_tt_tt_1,114,Italian,Italy,R,10000000,2009,110,7.0,1.85,0
Color,Luis Llosa,38,110,49,20,Rod Steiger,13000,57362581,Action|Crime|Drama|Romance|Thriller,Sylvester Stallone,The Specialist ,50148,13331,Emilio Estefan Jr.,2,bomb|cia|explosive|explosives expert|miami florida,http://www.imdb.com/title/tt0111255/?ref_=fn_tt_tt_1,116,English,Peru,R,45000000,1994,279,5.4,1.85,0
Color,Malcolm D. Lee,88,100,92,706,Sean Hayes,1000,12081447,Comedy|Drama|Music,Bernie Mac,Soul Men ,7794,4103,Mike Epps,2,band|masturbation|reunion|singer|tribute,http://www.imdb.com/title/tt1111948/?ref_=fn_tt_tt_1,25,English,USA,R,,2008,760,6.5,2.35,866
Color,Marcus Dunstan,147,82,87,444,Johanna Braddy,1000,6842058,Action|Horror|Thriller,Daniel Sharman,The Collection ,36029,3818,Lee Tergesen,0,booby trap|brainwashing|mercenary|serial killer|trap,http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1,99,English,USA,R,10000000,2012,581,6.1,2.35,14000
Color,Marcus Dunstan,147,82,87,444,Johanna Braddy,1000,6842058,Action|Horror|Thriller,Daniel Sharman,The Collection ,36029,3818,Lee Tergesen,0,booby trap|brainwashing|mercenary|serial killer|trap,http://www.imdb.com/title/tt1748227/?ref_=fn_tt_tt_1,99,English,USA,R,10000000,2012,581,6.1,2.35,14000
Color,Mark Herman,185,94,39,18,Sheila Hancock,77,9030581,Drama|War,Richard Johnson,The Boy in the Striped Pajamas ,132386,156,Cara Horgan,0,boy|fence|jew|nazis|poison gas,http://www.imdb.com/title/tt0914798/?ref_=fn_tt_tt_1,398,English,UK,PG-13,12500000,2008,32,7.8,1.85,38000
Color,Mark Herman,185,94,39,18,Sheila Hancock,77,9030581,Drama|War,Richard Johnson,The Boy in the Striped Pajamas ,132386,156,Cara Horgan,0,boy|fence|jew|nazis|poison gas,http://www.imdb.com/title/tt0914798/?ref_=fn_tt_tt_1,398,English,UK,PG-13,12500000,2008,32,7.8,1.85,38000
Color,Mark Pellington,155,117,89,442,Spencer Treat Clark,12000,24362501,Crime|Drama|Thriller,Jeff Bridges,Arlington Road ,69980,13576,Hope Davis,1,death|fbi|fbi agent|neighbor|professor,http://www.imdb.com/title/tt0137363/?ref_=fn_tt_tt_1,591,English,USA,R,21500000,1999,541,7.2,2.35,0
Color,Melville Shavelson,8,111,5,559,Tom Bosley,6000,,Comedy|Family,Lucille Ball,"Yours, Mine and Ours ",5888,7493,Tim Matheson,0,nurse|parent|sibling|widow|widower,http://www.imdb.com/title/tt0063829/?ref_=fn_tt_tt_1,61,English,USA,Unrated,2500000,1968,584,7.2,1.85
Color,Mic Rodgers,75,83,7,485,Daniel von Bargen,2000,10431220,Action|Sci-Fi,Michael Jai White,Universal Soldier: The Return ,24216,4024,Xander Berkeley,0,combat|computer|general|military|reporter,http://www.imdb.com/title/tt0176269/?ref_=fn_tt_tt_1,162,English,USA,R,24000000,1999,577,4.1,1.85,401
Color,Mike Binder,91,121,57,664,Gillian Jacobs,1000,21569041,Drama,Jennifer Ehle,Black or White ,8058,3745,Jillian Estell,2,color in title,http://www.imdb.com/title/tt2883434/?ref_=fn_tt_tt_1,57,English,USA,PG-13,9000000,2014,837,6.6,2.35,0
Color,Mike Binder,91,121,57,664,Gillian Jacobs,1000,21569041,Drama,Jennifer Ehle,Black or White ,8058,3745,Jillian Estell,2,color in title,http://www.imdb.com/title/tt2883434/?ref_=fn_tt_tt_1,57,English,USA,PG-13,9000000,2014,837,6.6,2.35,0
Color,Michael Lembeck,80,104,54,775,Aisha Tyler,901,139225854,Comedy|Family|Fantasy,Judge Reinhold,The Santa Clause 2 ,34561,5265,Eric Lloyd,0,christmas|magic|santa claus|son|toy,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,116,English,USA,G,60000000,2002,857,5.5,1.85,1000
Color,Michael Lembeck,80,104,54,775,Aisha Tyler,901,139225854,Comedy|Family|Fantasy,Judge Reinhold,The Santa Clause 2 ,34561,5265,Eric Lloyd,0,christmas|magic|santa claus|son|toy,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,116,English,USA,G,60000000,2002,857,5.5,1.85,1000
Color,Michael Lembeck,80,104,54,775,Aisha Tyler,901,139225854,Comedy|Family|Fantasy,Judge Reinhold,The Santa Clause 2 ,34561,5265,Eric Lloyd,0,christmas|magic|santa claus|son|toy,http://www.imdb.com/title/tt0304669/?ref_=fn_tt_tt_1,116,English,USA,G,60000000,2002,857,5.5,1.85,1000
Color,Michael Winterbottom,225,109,187,204,Ned Beatty,818,214966,Crime|Drama|Thriller,Liam Aiken,The Killer Inside Me ,28483,1813,Jay R. Ferguson,0,deputy|murder|revenge|sheriff|texas,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,176,English,USA,R,13000000,2010,467,6.1,2.35,0
Color,Michael Winterbottom,225,109,187,204,Ned Beatty,818,214966,Crime|Drama|Thriller,Liam Aiken,The Killer Inside Me ,28483,1813,Jay R. Ferguson,0,deputy|murder|revenge|sheriff|texas,http://www.imdb.com/title/tt0954947/?ref_=fn_tt_tt_1,176,English,USA,R,13000000,2010,467,6.1,2.35,0
Color,Michael Hoffman,83,109,97,355,Embeth Davidtz,13000,14060950,Drama,Gabriel Millman,The Emperor's Club ,14354,14347,Rob Morrow,1,classroom|fund raising|headmaster|reunion|roman,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1,139,English,USA,PG-13,12500000,2002,795,6.9,1.85,0
Color,Michael Hoffman,83,109,97,355,Embeth Davidtz,13000,14060950,Drama,Gabriel Millman,The Emperor's Club ,14354,14347,Rob Morrow,1,classroom|fund raising|headmaster|reunion|roman,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1,139,English,USA,PG-13,12500000,2002,795,6.9,1.85,0
Color,Nancy Meyers,149,127,278,912,Lisa Edelstein,2000,182805123,Comedy|Fantasy|Romance,Judy Greer,What Women Want ,158864,5838,Loretta Devine,1,advertising|battle of the sexes|ex husband ex wife relationship|pantyhose|telepathy,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395,English,USA,PG-13,70000000,2000,955,6.4,1.37,0
Color,Nancy Meyers,149,127,278,912,Lisa Edelstein,2000,182805123,Comedy|Fantasy|Romance,Judy Greer,What Women Want ,158864,5838,Loretta Devine,1,advertising|battle of the sexes|ex husband ex wife relationship|pantyhose|telepathy,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395,English,USA,PG-13,70000000,2000,955,6.4,1.37,0
Color,Nancy Meyers,149,127,278,912,Lisa Edelstein,2000,182805123,Comedy|Fantasy|Romance,Judy Greer,What Women Want ,158864,5838,Loretta Devine,1,advertising|battle of the sexes|ex husband ex wife relationship|pantyhose|telepathy,http://www.imdb.com/title/tt0207201/?ref_=fn_tt_tt_1,395,English,USA,PG-13,70000000,2000,955,6.4,1.37,0
Color,Neill Blomkamp,472,112,662,107,Jed Brophy,2000,115646235,Action|Sci-Fi|Thriller,Sharlto Copley,District 9 ,531737,2639,Jason Cope,0,alien|ghetto|prawn|refugee|refugee camp,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1,1262,English,South Africa,R,30000000,2009,433,8.0,1.85,22000
Color,Neill Blomkamp,472,112,662,107,Jed Brophy,2000,115646235,Action|Sci-Fi|Thriller,Sharlto Copley,District 9 ,531737,2639,Jason Cope,0,alien|ghetto|prawn|refugee|refugee camp,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1,1262,English,South Africa,R,30000000,2009,433,8.0,1.85,22000
Color,Neill Blomkamp,472,112,662,107,Jed Brophy,2000,115646235,Action|Sci-Fi|Thriller,Sharlto Copley,District 9 ,531737,2639,Jason Cope,0,alien|ghetto|prawn|refugee|refugee camp,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1,1262,English,South Africa,R,30000000,2009,433,8.0,1.85,22000
Color,Nick Cassavetes,177,123,415,545,Kevin Connolly,33000,64286,Drama|Romance,Ryan Gosling,The Notebook ,396396,34495,Gena Rowlands,0,class differences|letter|nursing home|second chance|summer love,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,1111,English,USA,PG-13,29000000,2004,638,7.9,2.35,57000
Color,Nick Cassavetes,177,123,415,545,Kevin Connolly,33000,64286,Drama|Romance,Ryan Gosling,The Notebook ,396396,34495,Gena Rowlands,0,class differences|letter|nursing home|second chance|summer love,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,1111,English,USA,PG-13,29000000,2004,638,7.9,2.35,57000
Color,Nick Cassavetes,177,123,415,545,Kevin Connolly,33000,64286,Drama|Romance,Ryan Gosling,The Notebook ,396396,34495,Gena Rowlands,0,class differences|letter|nursing home|second chance|summer love,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,1111,English,USA,PG-13,29000000,2004,638,7.9,2.35,57000
Color,Nora Ephron,153,119,0,744,Jean Stapleton,15000,115731542,Comedy|Drama|Romance,Tom Hanks,You've Got Mail ,151812,17768,Dave Chappelle,2,bookstore|competing businesses|instant messaging|new york city|shop owner,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556,English,USA,PG,65000000,1998,793,6.5,1.85,06
Color,Nora Ephron,153,119,0,744,Jean Stapleton,15000,115731542,Comedy|Drama|Romance,Tom Hanks,You've Got Mail ,151812,17768,Dave Chappelle,2,bookstore|competing businesses|instant messaging|new york city|shop owner,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556,English,USA,PG,65000000,1998,793,6.5,1.85,06
Color,Nora Ephron,153,119,0,744,Jean Stapleton,15000,115731542,Comedy|Drama|Romance,Tom Hanks,You've Got Mail ,151812,17768,Dave Chappelle,2,bookstore|competing businesses|instant messaging|new york city|shop owner,http://www.imdb.com/title/tt0128853/?ref_=fn_tt_tt_1,556,English,USA,PG,65000000,1998,793,6.5,1.85,06
 Black and White,Oliver Stone,339,141,0,404,Shea Whigham,749,47307550,Crime|Drama|Thriller,Demián Bichir,Savages ,104301,1948,Gary Stretch,4,arms tied overhead|damsel in distress|dea|marijuana|southern california,http://www.imdb.com/title/tt1615065/?ref_=fn_tt_tt_1,269,English,USA,R,45000000,2012,463,6.5,2.35,28000
Color,Paul Hunter,127,104,13,343,Mako,961,23020488,Action|Comedy|Fantasy,Jaime King,Bulletproof Monk ,42324,2422,Victoria Smurfit,3,monastery|monk|scroll|tibetan|tibetan monk,http://www.imdb.com/title/tt0245803/?ref_=fn_tt_tt_1,180,English,USA,PG-13,52000000,2003,691,5.5,2.35,846
Color,Paul Hunter,127,104,13,343,Mako,961,23020488,Action|Comedy|Fantasy,Jaime King,Bulletproof Monk ,42324,2422,Victoria Smurfit,3,monastery|monk|scroll|tibetan|tibetan monk,http://www.imdb.com/title/tt0245803/?ref_=fn_tt_tt_1,180,English,USA,PG-13,52000000,2003,691,5.5,2.35,846
Color,Paul Hunter,127,104,13,343,Mako,961,23020488,Action|Comedy|Fantasy,Jaime King,Bulletproof Monk ,42324,2422,Victoria Smurfit,3,monastery|monk|scroll|tibetan|tibetan monk,http://www.imdb.com/title/tt0245803/?ref_=fn_tt_tt_1,180,English,USA,PG-13,52000000,2003,691,5.5,2.35,846
Color,Paul McGuigan,159,110,118,287,Spencer Wilding,11000,5773519,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,Victor Frankenstein ,28618,12876,Daniel Mays,2,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,English,USA,PG-13,40000000,2015,1000,6.0,2.35,11000
Color,Paul McGuigan,159,110,118,287,Spencer Wilding,11000,5773519,Drama|Horror|Sci-Fi|Thriller,Daniel Radcliffe,Victor Frankenstein ,28618,12876,Daniel Mays,2,assistant|experiment|frankenstein|medical student|scientist,http://www.imdb.com/title/tt1976009/?ref_=fn_tt_tt_1,91,English,USA,PG-13,40000000,2015,1000,6.0,2.35,11000000
Color,Paul Schrader,130,93,261,697,Ruby Dee,783,,Fantasy|Horror|Thriller,Ed Begley Jr.,Cat People ,14193,3700,John Heard,1,cat|cat people|leopard|love|slip the undergarment,http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,106,English,USA,R,18000000,1982,782,6.1,1.85,0
Color,Paul Schrader,130,93,261,697,Ruby Dee,783,,Fantasy|Horror|Thriller,Ed Begley Jr.,Cat People ,14193,3700,John Heard,1,cat|cat people|leopard|love|slip the undergarment,http://www.imdb.com/title/tt0083722/?ref_=fn_tt_tt_1,106,English,USA,R,18000000,1982,782,6.1,1.85,0
Color,Paul Verhoeven,196,113,719,217,Rachel Ticotin,605,119412921,Action|Sci-Fi,Ronny Cox,Total Recall ,240241,1441,Marshall Bell,0,ambiguous ending|false memory|implanted memory|memory|space colony,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,English,USA,R,65000000,1990,308,7.5,1.85,0
Color,Paul Verhoeven,196,113,719,217,Rachel Ticotin,605,119412921,Action|Sci-Fi,Ronny Cox,Total Recall ,240241,1441,Marshall Bell,0,ambiguous ending|false memory|implanted memory|memory|space colony,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,English,USA,R,65000000,1990,308,7.5,1.85,0
Color,Paul Verhoeven,196,113,719,217,Rachel Ticotin,605,119412921,Action|Sci-Fi,Ronny Cox,Total Recall ,240241,1441,Marshall Bell,0,ambiguous ending|false memory|implanted memory|memory|space colony,http://www.imdb.com/title/tt0100802/?ref_=fn_tt_tt_1,391,English,USA,R,65000000,1990,308,7.5,1.85,0
Color,Paul Weitz,157,109,80,835,Salma Hayek,14000,13838130,Action|Adventure|Fantasy|Thriller,Josh Hutcherson,Cirque du Freak: The Vampire's Assistant ,35990,20503,Patrick Fugit,3,antidote|based on young adult novel|flyer|spider|vampire,http://www.imdb.com/title/tt0450405/?ref_=fn_tt_tt_1,157,English,USA,PG-13,40000000,2009,4000,5.9,2.35,0
Color,Paul Weitz,157,109,80,835,Salma Hayek,14000,13838130,Action|Adventure|Fantasy|Thriller,Josh Hutcherson,Cirque du Freak: The Vampire's Assistant ,35990,20503,Patrick Fugit,3,antidote|based on young adult novel|flyer|spider|vampire,http://www.imdb.com/title/tt0450405/?ref_=fn_tt_tt_1,157,English,USA,PG-13,40000000,2009,4000,5.9,2.35,0
Color,Paul W.S. Anderson,67,99,545,533,Sean Pertwee,933,14567883,Action|Drama|Sci-Fi,Connie Nielsen,Soldier��,44248,2542,Jason Scott Lee,1,crash survivor|planet|sergeant|soldier|survivor,http://www.imdb.com/title/tt0120157/?ref_=fn_tt_tt_1,373,English,UK,R,75000000,1998,722,6,2.35,0
Color,Paul W.S. Anderson,67,99,545,533,Sean Pertwee,933,14567883,Action|Drama|Sci-Fi,Connie Nielsen,Soldier��,44248,2542,Jason Scott Lee,1,crash survivor|planet|sergeant|soldier|survivor,http://www.imdb.com/title/tt0120157/?ref_=fn_tt_tt_1,373,English,UK,R,75000000,1998,722,6,2.35,0
Color,Peter Medak,30,100,34,541,Michael Wincott,10000,3275585,Action|Crime|Drama|Thriller,Gary Oldman,Romeo Is Bleeding ,10735,13160,Lena Olin,1,detective|police|protection|russian|sergeant,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,88,English,UK,R,11500000,1993,721,6.6,1.85,561
Color,Peter Medak,30,100,34,541,Michael Wincott,10000,3275585,Action|Crime|Drama|Thriller,Gary Oldman,Romeo Is Bleeding ,10735,13160,Lena Olin,1,detective|police|protection|russian|sergeant,http://www.imdb.com/title/tt0107983/?ref_=fn_tt_tt_1,88,English,UK,R,11500000,1993,721,6.6,1.85,561
Color,Peter Segal,27,101,88,812,Bradley Whitford,957,22294341,Adventure|Comedy,Wilford Brimley,My Fellow Americans ,12278,4629,Sela Ward,3,gay pride|highway travel|president|road movie|u.s. president,http://www.imdb.com/title/tt0117119/?ref_=fn_tt_tt_1,71,English,USA,PG-13,21500000,1996,821,6.5,1.85,758
Color,Peter Chelsom,131,102,23,635,Vanessa Williams,1000,79566871,Comedy|Drama|Family|Music|Romance,Emily Osment,Hannah Montana: The Movie ,31760,4516,Moises Arias,2,farm|female protagonist|hannah montana|horseback riding|overalls,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1,140,English,USA,G,30000000,2009,1000,4.2,1.85,0542
Color,Peter Chelsom,131,102,23,635,Vanessa Williams,1000,79566871,Comedy|Drama|Family|Music|Romance,Emily Osment,Hannah Montana: The Movie ,31760,4516,Moises Arias,2,farm|female protagonist|hannah montana|horseback riding|overalls,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1,140,English,USA,G,30000000,2009,1000,4.2,1.85,0542
Color,Peter Chelsom,131,102,23,635,Vanessa Williams,1000,79566871,Comedy|Drama|Family|Music|Romance,Emily Osment,Hannah Montana: The Movie ,31760,4516,Moises Arias,2,farm|female protagonist|hannah montana|horseback riding|overalls,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1,140,English,USA,G,30000000,2009,1000,4.2,1.85,0542
Color,Peter Howitt,122,87,29,252,Natalie Imbruglia,427,27972410,Action|Adventure|Comedy,Kevin McNally,Johnny English ,114692,1461,Ben Miller,1,british|crown jewels|explosion|funeral|spy,http://www.imdb.com/title/tt0274166/?ref_=fn_tt_tt_1,285,English,UK,PG,35000000,2003,304,6.1,1.85,200004
Color,Phil Lord,330,112,97,584,Craig Roberts,17000,191616238,Action|Comedy|Crime,Channing Tatum,22 Jump Street ,258186,19428,Amber Stevens West,2,college|drugs|hidden camera|tattoo|undercover,http://www.imdb.com/title/tt2294449/?ref_=fn_tt_tt_1,322,English,USA,R,50000000,2014,920,7.1,2.35,24000003
Color,Phil Lord,330,112,97,584,Craig Roberts,17000,191616238,Action|Comedy|Crime,Channing Tatum,22 Jump Street ,258186,19428,Amber Stevens West,2,college|drugs|hidden camera|tattoo|undercover,http://www.imdb.com/title/tt2294449/?ref_=fn_tt_tt_1,322,English,USA,R,50000000,2014,920,7.1,2.35,24000003
Color,Phil Lord,330,112,97,584,Craig Roberts,17000,191616238,Action|Comedy|Crime,Channing Tatum,22 Jump Street ,258186,19428,Amber Stevens West,2,college|drugs|hidden camera|tattoo|undercover,http://www.imdb.com/title/tt2294449/?ref_=fn_tt_tt_1,322,English,USA,R,50000000,2014,920,7.1,2.35,24000003
Color,Rakesh Roshan,20,168,53,45,Rekha,307,,Action|Adventure|Romance|Sci-Fi,Naseeruddin Shah,Krrish ,12411,616,Sharat Saxena,0,breaking the fourth wall|breaking the fourth wall by talking to the audience|computer|mask|singapore,http://www.imdb.com/title/tt0432637/?ref_=fn_tt_tt_1,110,Hindi,India,Not Rated,10000000,2006,200,6.3,2.35,533
